id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license,Cluster,Anomaly
1554188,Private Garden Entry,50960694241,unconfirmed,Harris,Brooklyn,Windsor Terrace,40.64791,-73.97904,United States,US,False,moderate,Entire home/apt,2017.0,0.8086956521739131,$196 ,0.17850902737332558,0.2373046875,6/24/2019,2.75,,1.0,0.0995389205315975,Unknown,Unknown,1,1
1555845,Nolita apt. with private garden,31600336837,unconfirmed,Perry,Manhattan,Nolita,40.7234,-73.99439,United States,US,False,strict,Entire home/apt,2003.0,0.04000000000000001,$19 ,0.18214909726266745,0.0791015625,7/3/2019,0.93,2.0,1.0,0.0691619202603743,No Smoking No Pets,Unknown,2,1
1556950,BROWNSTONE TWO IN BROOKLYN in NYC,54524181440,verified,Gibson,Brooklyn,Bushwick,40.68979,-73.91661,United States,US,True,moderate,Private room,2015.0,0.000869565217391309,$10 ,0.17850902737332558,0.109375,5/26/2019,1.28,3.0,8.0,0.07648494711147275,I want you to enjoy your stay!!  Please try not to break anything and also try not to make a mess that I'll have to pay a maid to clean.  Many people charge upwards of $100 a stay for a cleaning fee and I don't think that's fair to tack that on at the end so that's why I don't charge a cleaning fee.  Please note that I also don't clean up after you or clean in your space while you're here.,Unknown,2,1
1560264,"""Simple Perfect Soho""",39447900486,unconfirmed,Jennifer,Manhattan,Nolita,40.72278,-73.9967,United States,US,False,strict,Entire home/apt,,0.2791304347826087,$74 ,0.1783634245777519,0.23828125,7/1/2019,2.81,5.0,2.0,0.031461893138052616,"“House Rules""   Checkout is by 11am.   At least one person in the apartment must be verified by Airbnb.   Please do not rent an apartment for your friends or extended family No overnight guests.  Even with prior permission, an extra charge of $100 per person per night will be added to your rent.   Boston and the south end are very conscious of overcrowding, (i.e. two families with kids sharing a two bedroom apartment, or three students per bedroom are examples of violations of Boston's occupancy ordinances) NO MORE THAN 4 PEOPLE s.v.p.  Soft soled shoes or socks.The apartments have oak floors, and although there's a lot of soundproofing, footfall can be uncomfortable for other tenants.   Please wear soft sole shoes or socks.   Also keep Direct TV,  Blu Ray DVD and music at a reasonable level between 8am and 10PM and very quiet or headphones after 10 pm.   The apartment is completely private ... your own entrances and exits.    The laundry room ($1.75 per wash and $1.75 per wash takes q",Unknown,2,1
1561368,"3 BR apartment Crown Heights, BKLYN",49363907302,unconfirmed,Verena,Brooklyn,Crown Heights,40.66924,-73.94406,United States,US,False,moderate,Entire home/apt,2016.0,0.9678260869565218,$233 ,0.17880023296447292,0.1220703125,7/2/2019,1.47,1.0,3.0,0.0789259560618389,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",Unknown,1,1
1565787,"All Charm: Lush Garden, Huge Kitchen + Quiet",61462499081,verified,Jasmine,Brooklyn,Greenpoint,40.72212,-73.94389,United States,US,True,strict,Entire home/apt,2014.0,0.9356521739130436,$225 ,0.1789458357600466,0.0380859375,3/13/2019,0.47,4.0,2.0,0.11472742066720912,No smoking. No pets.  No parties without prior approval.  Names and ages of all guests is required for booking.,Unknown,1,1
1566339,Bright and Quiet 2 BR in Park Slope,10125771916,verified,Vero,Brooklyn,Park Slope,40.66626,-73.97933,United States,US,True,strict,Entire home/apt,2020.0,0.1173913043478261,$37 ,0.17821782178217824,0.1416015625,6/22/2019,1.76,5.0,2.0,0.07919717927854625,"Act like you own the place... which is to say, make yourself at home but also treat it like you would if you owned it. This is our home so we trust and hope that you will treat it like yours.",Unknown,2,1
1570757,"Chic, Spacious Loft + Backyard",66325449830,verified,Akari,Manhattan,Midtown,40.74406,-73.98273,United States,US,False,moderate,Entire home/apt,2010.0,0.33999999999999997,$88 ,0.1783634245777519,0.1923828125,6/20/2019,2.25,4.0,1.0,0.09899647409818281,"Events and parties YES...   but NON SMOKERS only and this is a ""quiet"" house -- so no bachelor parties, or large graduation parties.    Check out is at 11am.      The apartment is completely private as is the patio...   The laundry room and mail room are both off the common foyer..    Your private foyer is down a flight of stairs leading to your apartment an the mechanical room.   Please keep (SENSITIVE CONTENTS HIDDEN) TV, HULU,  Blu Ray DVD and music at a reasonable level between 7am and 11pm.      Maximum of two guests.   It's not possible to bring in an air mattress.   Sleeping in a car in the parking space is also not possible.     -- No smoking, pets, or (loud) parties.  158 is a Quiet building w Quiet Zones.. suitable for professionals, work at home, study, research.  There are events at Christmas and occasional meet-and-greets -- scheduled in the afternoon and early evening -- late night entertainment is easy at Sister Sorel, or 647 Tremont just steps away -- some restaurant's ",Unknown,0,1
1575176,Only 5 Min. to Manhattan!,47553285869,verified,Grace,Queens,Long Island City,40.74826,-73.94633,United States,US,False,moderate,Private room,2012.0,0.793913043478261,$193 ,0.20428072218986607,0.0673828125,9/28/2016,0.79,1.0,1.0,0.06265256305939788,"We're happy to be flexible with check-in and check-out times, so let us know what you need.  We expect guests to be courteous and respectful, and we will do the same.   We like to coordinate schedules for the bathroom on weekday mornings - we're both typically out of the house by 9am.   Since it is a small space that we share, please let us know in advance if you would like to have any visitors.  No need to wash your sheets or towels when you leave - we're happy to handle that for you! Please alert us immediately to any damage. Thank you!",Unknown,1,1
1576280,Spacious & Sunny in Prime Brooklyn,86989415806,verified,David,Brooklyn,Clinton Hill,40.68472,-73.96691,United States,US,False,moderate,Entire home/apt,2015.0,0.8373913043478262,$203 ,0.18098427489807806,0.0869140625,6/28/2019,1.04,3.0,1.0,0.09438567941415786,"Guests must be quiet and clean adults,all the other apartments in the building are leased long term to working professionals. No students. The welcome/ check-in letter will be forwarded to you several days before your check in date.",Unknown,1,1
1579042,Sunny West Village Dream,19170175883,verified,Andrew,Manhattan,West Village,40.73775,-74.00344,United States,US,True,flexible,Entire home/apt,2005.0,0.3626086956521739,$93 ,0.19088526499708797,0.0185546875,12/24/2016,0.22,3.0,1.0,0.03417412530512612,This is a residential property and quiet is maintained.  Absolutely zero smoking on or close to the property.  Be respectful and kind.,Unknown,0,1
1579594,SUNNY ZEN  FULL SERVICE HUGE STUDIO,29005331080,verified,Alda,Manhattan,Financial District,40.70917,-74.0146,United States,US,True,flexible,Entire home/apt,2020.0,0.011304347826086962,$13 ,0.1789458357600466,0.09765625,6/14/2019,1.14,2.0,1.0,0.11228641171684296,Unknown,Unknown,2,1
1582356,Fantastic 2BR in Brooklyn's Best Area,77931627807,verified,Seth,Brooklyn,Park Slope,40.67078,-73.98815,United States,US,False,moderate,Entire home/apt,2020.0,0.16695652173913045,$48 ,0.19481654047757718,0.0146484375,12/31/2018,0.17,5.0,1.0,0.02847843775427177,"We're always happy to welcome considerate and respectful guests into our home. To us this means picking up after yourself (dishes in the dishwasher, coats hung up), bringing your own food, enjoying our space quietly after 11PM, and letting us know what we can do to make your stay enjoyable. 1. Please make sure to keep your bedroom door and the door to the bathroom closed or our puppy will steal all of your socks/drag the toilet paper across the living room. 2. Feel free to use whatever you need:  -cups are in the cabinet to the right of the sink  -there are towels on your bed if you'd like to shower  -the roofdeck is a great place to unwind after traveling- just push up on the handle (it's a little heavy). -feel free to put food in the refrigerator. -there is tea in the cabinet to the right of the stove. 3. Shoes off in the house please. 4. We try to keep the living room and common areas free of ""stuff"" and there's a decent sized closet in your room, but if you need more space let us k",Unknown,2,1
1584013,Perfect apt. above L train Graham stop,87793288683,unconfirmed,Haley,Brooklyn,Williamsburg,40.71517,-73.94292,United States,US,True,strict,Private room,2019.0,0.3626086956521739,$93 ,0.1999126383226558,0.009765625,5/19/2018,0.14,3.0,1.0,0.027935991320857067,respect others in the building,Unknown,0,1
1585117,"Private,Affordable, 20 min to NYC!",90459578175,unconfirmed,Joris,Queens,Ridgewood,40.70054,-73.90255,United States,US,True,flexible,Entire home/apt,2022.0,0.15217391304347827,$45 ,0.17850902737332558,0.2822265625,6/24/2019,3.3,2.0,1.0,0.07133170599403309,No Smoking No Pets,Unknown,2,1
1590640,Spacious Loft 5 min to Union Square,23196743738,verified,Alex,Brooklyn,Williamsburg,40.71756,-73.95282,United States,US,False,strict,Private room,,0.28521739130434787,$76 ,0.17821782178217824,0.1513671875,6/7/2019,1.78,5.0,3.0,0.11065907241659886,Unknown,Unknown,2,1
1596163,Bedroom with Garden at the Back,55679073137,unconfirmed,Waldemar,Brooklyn,Clinton Hill,40.68699,-73.9635,United States,US,True,strict,Private room,2003.0,0.8852173913043478,$214 ,0.1783634245777519,0.3310546875,6/23/2019,3.88,1.0,3.0,0.020612964469758615,We just ask that you respect the other guests and residents in the building.,Unknown,1,1
1600582,Hello! Cozy-Singles NYC- Upper Manhattan- Harlem!!,77371234167,verified,Jeanine,Manhattan,Harlem,40.80533,-73.95204,United States,US,False,moderate,Private room,2007.0,0.9495652173913044,$228 ,0.17865463016889926,0.1064453125,9/19/2018,1.25,,3.0,0.11418497423379442,"Common sense rules. No smoking indoors. Be courteous to the neighbors.  Please respect the property, this is our home. If you intend to entertain more than 5 people at any point during your stay, please seek approval from me in advance of booking your stay. Please make sure the door is locked each time you leave the apartment. ",Unknown,1,1
1601686,"West Village Loft, 1st floor",55777474219,verified,Gary,Manhattan,West Village,40.73357,-74.00723,United States,US,True,strict,Entire home/apt,2004.0,0.7391304347826088,$180 ,0.1783634245777519,0.2626953125,6/29/2019,3.15,,2.0,0.0702468131272037,"Please smoke outside in the front of the building, no additional guests.",Unknown,1,1
1603895,"Cozy private room, williamsburg NYC",71939962014,verified,Javier & Jorge,Brooklyn,Williamsburg,40.7061,-73.94531,United States,US,False,moderate,Private room,2020.0,0.5652173913043479,$140 ,0.17865463016889926,0.12890625,6/10/2019,1.51,3.0,2.0,0.11310008136696502,"*Please share with other guests in your reservation. Thanks!* [Security]  Unless otherwise specified, building and apartment access is for reserved guests only. Lock doors when coming and going; keep keys and windows secure.  [Courtesy]  Be mindful of neighbors. No smoking in/around the property. No shoes in the apartment. Pick up after yourself. [Be Green]  Turn off lights, electronics and faucets when not in use. Recycling bin (paper, plastic, glass, aluminum) and reusable shopping bags are in the pantry.  [Communicate]  Please tell me right away if you feel you're having less than a 5-star experience. So many of my trips were made better by caring, thoughtful hosts; it would make me happy to do the same for you.",Unknown,0,1
1607761,Historic 3 Bedroom Eastern Parkway,62794821295,unconfirmed,Miryam,Brooklyn,Crown Heights,40.66933,-73.93798,United States,US,False,strict,Entire home/apt,2003.0,0.8669565217391305,$209 ,0.1911764705882353,0.0185546875,12/16/2018,0.22,5.0,1.0,0.0832655275291565,Unknown,Unknown,1,1
1609971,"Bright, Bedstuy Gem",14399757070,verified,Nicole Lavonne,Brooklyn,Bedford-Stuyvesant,40.68944,-73.9376,United States,US,True,strict,Entire home/apt,2005.0,0.08695652173913043,$30 ,0.17850902737332558,0.177734375,7/1/2019,2.15,4.0,1.0,0.0024410089503661514,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",Unknown,2,1
1611075,yahmanscrashpads,30451972197,verified,Lloyd,Queens,Jamaica,40.67747,-73.76493,United States,US,True,moderate,Shared room,2014.0,0.6478260869565218,$159 ,0.17821782178217824,0.443359375,6/18/2019,5.27,4.0,1.0,0.008407919717927854,#NAME?,Unknown,0,1
1612732,Studio Apt. Lower East - Manhattan,85187059581,verified,Murch,Manhattan,Lower East Side,40.72147,-73.99208,United States,US,True,moderate,Entire home/apt,2006.0,0.26086956521739135,$70 ,0.17821782178217824,0.224609375,7/1/2019,2.65,1.0,1.0,0.041768375372931925,Unknown,Unknown,2,1
1614389,Spacious sunny LOFT - best location,41466448058,unconfirmed,Diana,Brooklyn,Williamsburg,40.71856,-73.95166,United States,US,False,moderate,Entire home/apt,2021.0,0.4104347826086957,$104 ,0.1824403028538148,0.150390625,12/12/2018,1.87,5.0,1.0,0.043395714673176024,Unknown,Unknown,0,1
1614941,Beautiful Sunny Apartment in South Harlem,2862375789,verified,Aram,Manhattan,Morningside Heights,40.80661,-73.9576,United States,US,True,moderate,Private room,2015.0,0.21739130434782608,$60 ,0.18214909726266745,0.0673828125,5/26/2019,0.81,1.0,1.0,0.07133170599403309,"Enjoy your stay in our home, simply be respectful of our neighbors, no smoking and no pet allowed.",Unknown,2,1
1623226,"PRIVATE Room in Spacious, Quiet Apt",935726341,verified,Agnes,Manhattan,Harlem,40.82537,-73.94392,United States,US,False,moderate,Private room,2007.0,0.9773913043478262,$235 ,0.17821782178217824,0.4287109375,7/5/2019,5.12,4.0,2.0,0.0832655275291565,smoke-free campus.,Unknown,1,1
